NoSystematics,,,,,,,,
4419,1763.59548259,2145.01224999,89.8166471104,134.772485221,19.15755084,0.68868589196,96.1509719201,423.178630949
642,191.783540785,376.506750261,13.7108001707,19.2495942788,3.13228583446,0.0442991899966,24.2343546083,108.666362591
642,191.783540785,376.506750261,13.7108001707,19.2495942788,3.13228583446,0.0442991899966,24.2343546083,62.7565524029
140,24.2321980965,83.2134616584,1.80915581556,6.70653222063,1.01999078154,0.0360717157665,4.05023589243,20.9731642411
140,24.2321980965,83.2134616584,1.80915581556,6.70653222063,1.01999078154,0.0360717157665,4.05023589243,13.3938814186
39,4.39257974534,23.4013504714,0.808854846556,1.34460332392,0,0.0157799119858,0.748023127437,5.18611356311
39,4.39257974534,23.4013504714,0.808854846556,1.34460332392,0,0.0157799119858,0.748023127437,3.56754416955
23,2.08598228831,13.9420983446,0.608339514129,1.25462393847,0,0.0157798901407,-0.931759587356,2.07657595873
23,2.08598228831,13.9420983446,0.608339514129,1.25462393847,0,0.0157798901407,-0.931759587356,1.23753020369
23,2.08598228831,13.9420983446,0.608339514129,1.25462393847,0,0.0157798901407,-0.931759587356,0.731264511862
23,2.08598228831,13.9420983446,0.608339514129,1.25462393847,0,0.0157798901407,-0.931759587356,0.466296279293
23,2.08598228831,13.9420983446,0.608339514129,1.25462393847,0,0.0157798901407,-0.931759587356,0.253167654784
23,2.08598228831,13.9420983446,0.608339514129,1.25462393847,0,0.0157798901407,-0.931759587356,0.173174455994
23,2.08598228831,13.9420983446,0.608339514129,1.25462393847,0,0.0157798901407,-0.931759587356,0.0845323550103
23,2.08598228831,13.9420983446,0.608339514129,1.25462393847,0,0.0157798901407,-0.931759587356,0.0833233638637
23,2.08598228831,13.9420983446,0.608339514129,1.25462393847,0,0.0157798901407,-0.931759587356,0.040898682744
4419,1763.59548259,2145.01224999,89.8166471104,134.772485221,19.15755084,0.68868589196,96.1509719201,1718.96993945
2409,838.138777077,1202.16352937,50.6256402598,68.1585850554,11.723899813,0.68868589196,61.8925917273,719.0208512
642,191.783540785,376.506750261,13.7108001707,19.2495942788,3.13228583446,0.0442991899966,24.2343546083,261.016597831
371,89.2524644097,214.775291608,6.41255265047,12.9717403166,2.69940326123,0.0420508111846,10.4139206348,123.509819357
140,24.2321980965,83.2134616584,1.80915581556,6.70653222063,1.01999078154,0.0360717157665,4.05023589243,51.9575416697
80,12.1052558544,48.9270952632,1.14589250081,4.05190153463,0,0.0357172591143,-0.0987870904486,29.9909833413
39,4.39257974534,23.4013504714,0.808854846556,1.34460332392,0,0.0157799119858,0.748023127437,14.0801211039
23,2.08598228831,13.9420983446,0.608339514129,1.25462393847,0,0.0157798901407,-0.931759587356,8.29755571646
13,0.957078763177,7.25687623743,0.27833531686,1.25462393847,0,0.00814872621723,-0.593447056948,4.10547812901
5,0.607709196793,4.54977211523,0.154208505408,1.25462393847,0,0.00565411309784,-0.539668651876,2.52149114362
5,0.607709196793,4.54977211523,0.154208505408,1.25462393847,0,0.00565411309784,-0.539668651876,1.63361690824
5,0.607709196793,4.54977211523,0.154208505408,1.25462393847,0,0.00565411309784,-0.539668651876,1.03946537687
5,0.607709196793,4.54977211523,0.154208505408,1.25462393847,0,0.00565411309784,-0.539668651876,0.671239531372
5,0.607709196793,4.54977211523,0.154208505408,1.25462393847,0,0.00565411309784,-0.539668651876,0.409429238143
5,0.607709196793,4.54977211523,0.154208505408,1.25462393847,0,0.00565411309784,-0.539668651876,0.255539157647
5,0.607709196793,4.54977211523,0.154208505408,1.25462393847,0,0.00565411309784,-0.539668651876,0.14952345786
4419,1763.59548259,2145.01224999,89.8166471104,134.772485221,19.15755084,0.68868589196,96.1509719201,3720.42040346
2409,838.138777077,1202.16352937,50.6256402598,68.1585850554,11.723899813,0.68868589196,61.8925917273,1579.45577308
642,191.783540785,376.506750261,13.7108001707,19.2495942788,3.13228583446,0.0442991899966,24.2343546083,577.930020574
371,89.2524644097,214.775291608,6.41255265047,12.9717403166,2.69940326123,0.0420508111846,10.4139206348,273.998407056
140,24.2321980965,83.2134616584,1.80915581556,6.70653222063,1.01999078154,0.0360717157665,4.05023589243,122.334068446
80,12.1052558544,48.9270952632,1.14589250081,4.05190153463,0,0.0357172591143,-0.0987870904486,69.1516745148
39,4.39257974534,23.4013504714,0.808854846556,1.34460332392,0,0.0157799119858,0.748023127437,32.3348616339
23,2.08598228831,13.9420983446,0.608339514129,1.25462393847,0,0.0157798901407,-0.931759587356,18.3670695426
23,2.08598228831,13.9420983446,0.608339514129,1.25462393847,0,0.0157798901407,-0.931759587356,11.3755991016
5,0.607709196793,4.54977211523,0.154208505408,1.25462393847,0,0.00565411309784,-0.539668651876,6.03173702283
3,0.0879262806019,2.23230476517,0.11336490511,1.25462393847,0,0.00317860820774,-0.0132970594871,3.31725377978
5,0.36804872554,2.15809180739,0.0966114920358,0.736498670452,0,0.00309580520459,-0.531941759493,2.34378384333
5,0.36804872554,2.15809180739,0.0966114920358,0.736498670452,0,0.00309580520459,-0.531941759493,1.57436049627
5,0.36804872554,2.15809180739,0.0966114920358,0.736498670452,0,0.00309580520459,-0.531941759493,0.945715018137
5,0.36804872554,2.15809180739,0.0966114920358,0.736498670452,0,0.00309580520459,-0.531941759493,0.598465304282
5,0.36804872554,2.15809180739,0.0966114920358,0.736498670452,0,0.00309580520459,-0.531941759493,0.41596810715
5,0.36804872554,2.15809180739,0.0966114920358,0.736498670452,0,0.00309580520459,-0.531941759493,0.252393467797
